# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000     1735.246     9279.750
       0.501        0.000     1735.246     9279.750
       1.003       10.000     1735.246     9279.750
       1.504        6.000     1735.246     9279.750
       2.006       57.900     1506.559     9215.750
       2.507      121.800     1658.516     9215.750
       3.007      101.800     1831.461     9433.953
       3.508       99.800     1847.961     9433.953
       4.010       99.800     1859.047     9433.953
       4.511      103.800     1861.109     9433.953
       5.012      101.800     1874.262     9510.051
       5.513       99.800     1836.164     9513.602
       6.013      333.300     2138.367    11516.672
       6.515      389.200     2411.059    11516.672
       7.016      371.300     2572.781    11516.672
       7.516      377.300     2769.195    11516.672
       8.017      373.200     3003.258    11516.672
       8.518      393.300     3224.973    11516.672
       9.019      387.100     3471.441    11516.672
       9.520      367.300     3660.969    11516.672
      10.021      335.200     3878.301    11516.672
      10.523      369.200     3733.133    11293.453
      11.024      335.400     1719.430     9279.750
      11.525      101.800     1870.762     9497.953
      12.026       97.800     1888.035     9497.953
      12.527      101.800     1897.832     9497.953
      13.028       99.800     1897.832     9497.953
      13.529      101.800     1838.145     9474.777
      14.029      211.600     2031.781    11516.672
      14.530      391.000     2315.734    11516.672
      15.032      365.200     2517.934    11516.672
      15.533      385.300     2734.227    11516.672
      16.034      385.200     2941.746    11516.672
      16.535      371.300     3107.734    11516.672
      17.036      391.300     3369.672    11516.672
      17.537      383.300     3595.000    11516.672
      18.037      341.400     3868.988    11516.672
      18.538      373.200     3890.129    11516.672
      19.040      385.200     3744.914    11293.453
      19.541      129.700     1865.270     9497.953
      20.041       99.800     1884.090     9497.953
      20.542       99.800     1895.949     9497.953
      21.043       99.800     1897.496     9497.953
      21.544      101.800     1803.789     9352.328
      22.046      129.700     1949.727    11516.672
      22.546      393.200     2232.895    11516.672
      23.047      381.300     2457.031    11516.672
      23.548      379.300     2665.793    11516.672
      24.049      377.300     2863.758    11516.672
      24.550      369.300     3032.082    11516.672
      25.051      389.200     3304.332    11516.672
      25.552      383.300     3541.777    11516.672
      26.053      349.100     3863.996    11516.672
      26.554      365.100     3890.035    11516.672
      27.056      387.000     3744.832    11293.453
      27.557      199.600     1862.867     9497.953
      28.058      101.800     1879.883     9497.953
      28.559       99.800     1893.289     9497.953
      29.060       99.800     1897.414     9497.953
      29.560      101.900     1898.320     9510.051
      30.061       99.800     1865.867     9513.602
      30.562      355.300     2159.875    11516.672
      31.063      385.200     2425.055    11516.672
      31.564      375.300     2602.078    11516.672
      32.065      377.300     2798.254    11516.672
      32.566      369.100     3015.301    11516.672
      33.067      397.200     3253.004    11516.672
      33.568      389.300     3500.762    11516.672
      34.069      363.100     3673.195    11516.672
      34.570      343.300     3890.273    11516.672
      35.071      379.200     3745.062    11293.453
      35.572      279.400     1862.324     9497.953
      36.073       99.800     1874.699     9497.953
      36.574      101.800     1890.684     9497.953
      37.075       99.800     1897.645     9497.953
      37.576       99.800     1852.402     9510.051
      38.077       99.800     1911.184     9554.426
      38.578      283.500     2106.480    11516.672
      39.079      395.200     2380.523    11516.672
      39.580      361.300     2532.152    11516.672
      40.081      379.300     2773.172    11516.672
      40.582      377.100     3014.445    11516.672
      41.083      387.300     3177.641    11516.672
      41.584      393.300     3434.422    11516.672
      42.085      365.300     3673.121    11516.672
      42.586      345.200     3890.195    11516.672
      43.087      383.200     3890.195    11516.672
      43.588      349.300     1795.238     9352.328
      44.089      101.800     1868.906     9497.953
      44.590       99.800     1886.953     9497.953
      45.091      101.800     1897.523     9497.953
      45.592       99.800     1897.523     9497.953
      46.093       99.800     1841.418     9474.777
      46.594      205.600     2026.055    11516.672
      47.095      393.300     2298.953    11516.672
      47.596      371.200     2486.648    11516.672
      48.097      383.000     2734.375    11516.672
      48.598      383.200     2922.312    11516.672
      49.099      369.300     3093.199    11516.672
      49.600      389.200     3329.098    11516.672
      50.101      379.200     3542.309    11516.672
      50.602      367.200     3690.508    11516.672
      51.103      339.300     3890.312    11516.672
      51.605      387.100     3890.312    11516.672
      52.106      341.300     1731.441     9279.750
      52.607       99.800     1869.367     9497.953
      53.108       97.800     1887.414     9497.953
      53.609      103.800     1897.727     9497.953
      54.110       99.800     1897.727     9497.953
      54.611       99.800     1841.621     9474.777
      55.112      203.600     2023.691    11516.672
      55.612      395.300     2302.266    11516.672
      56.113      371.400     2493.105    11516.672
      56.614      379.300     2734.402    11516.672
      57.115      385.300     2929.797    11516.672
      57.616      369.300     3076.715    11516.672
      58.117      389.200     3291.730    11516.672
      58.618      387.100     3501.074    11516.672
      59.119      359.200     3672.992    11516.672
      59.620      339.300     3890.316    11516.672
      60.121      383.100     3890.316    11516.672
      60.623      385.300     3745.094    11293.453
      61.124       59.900     1731.430     9279.750
      61.625        0.000     1731.430     9279.750
      62.127        0.000     1731.430     9279.750
      62.629        2.000     1731.430     9279.750
      63.131        0.000     1731.430     9279.750
      63.633        2.000     1731.430     9279.750
      64.135        0.000     1731.430     9279.750
      64.637        0.000     1731.430     9279.750
      65.139        0.000     1731.430     9279.750
      65.640        2.000     1731.430     9279.750
      66.143        2.000     1731.430     9279.750
      66.644        0.000     1731.430     9279.750
