# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.001        0.000     3874.828    11485.969
       0.502        2.000     3874.828    11485.969
       1.004        0.000     3874.828    11485.969
       1.506        2.000     3874.828    11485.969
       2.008        4.000     3874.828    11485.969
       2.509       12.000     3874.828    11485.969
       3.011        8.000     3874.828    11485.969
       3.512      213.500     3874.945    11485.969
       4.013      251.500     3874.945    11485.969
       4.514      289.500     3874.945    11485.969
       5.015      261.400     3874.945    11485.969
       5.516      281.500     3874.945    11485.969
       6.017      269.500     3874.945    11485.969
       6.518      271.500     3874.945    11485.969
       7.019       75.800     3874.945    11485.969
       7.521        2.000     3874.945    11485.969
       8.023        0.000     3874.945    11485.969
       8.524        4.000     3874.945    11485.969
       9.026        0.000     3874.945    11485.969
