# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000     1527.332     8777.719
       0.501        0.000     1527.332     8777.719
       1.002        6.000     1527.445     8777.719
       1.503        8.000     1527.445     8777.719
       2.004      149.800     1527.895     8777.719
       2.505      175.700     1613.270     8862.867
       3.006       99.800     1581.996     8847.215
       3.507      221.600     1694.008    10639.363
       4.008      369.200     1861.785    10639.363
       4.509      393.300     2046.895    10639.363
       5.010      381.300     2273.770    10639.363
       5.511      327.400     2369.160    10639.363
       6.012      331.300     2464.289    10639.363
       6.513      369.300     2618.980    10639.363
       7.014      377.300     2804.863    10639.363
       7.515      385.300     3005.699    10639.363
       8.015      339.400     3087.426    10639.363
       8.516      315.500     3173.020    10639.363
       9.017      347.400     3341.371    10639.363
       9.518      387.200     3342.918    10639.363
      10.019      359.300     1592.719    10491.148
      10.520       99.800     1613.812     8862.867
      11.021       99.800     1582.586     8847.215
      11.522      307.400     1796.801    10639.363
      12.023      371.300     1958.449    10639.363
      12.524      385.300     2171.660    10639.363
      13.024      363.300     2343.863    10639.363
      13.525      327.100     2430.230    10639.363
      14.027      361.200     2528.664    10639.363
      14.528      377.200     2713.258    10639.363
      15.029      379.200     2922.602    10639.363
      15.530      359.200     3061.305    10639.363
      16.031      343.300     3172.938    10639.363
      16.532      357.400     3342.297    10639.363
      17.033      387.100     3242.219    10491.148
      17.534      253.600     1597.672     8862.867
      18.035      101.800     1613.914     8862.867
      18.536      117.800     1617.770    10639.363
      19.036      383.500     1834.129    10639.363
      19.537      373.300     2006.762    10639.363
      20.038      387.400     2198.316    10639.363
      20.539      357.100     2344.387    10639.363
      21.040      343.300     2432.789    10639.363
      21.541      349.300     2549.320    10639.363
      22.042      369.400     2728.500    10639.363
      22.543      375.300     2900.977    10639.363
      23.044      365.200     3061.594    10639.363
      23.545      331.100     3144.609    10639.363
      24.046      337.500     3334.875    10639.363
      24.547      383.000     3343.125    10639.363
      25.048      391.100     3242.289    10491.148
      25.549      101.800     1610.324     8862.867
      26.050       99.900     1582.707     8847.215
      26.551      205.700     1680.969    10639.363
      27.052      367.300     1861.965    10639.363
      27.553      383.200     2058.934    10639.363
      28.054      385.300     2263.637    10639.363
      28.555      337.300     2369.828    10639.363
      29.056      329.400     2432.988    10639.363
      29.557      371.300     2558.277    10639.363
      30.058      371.300     2713.996    10639.363
      30.559      383.300     2904.777    10639.363
      31.059      365.200     3061.270    10639.363
      31.561      341.300     3152.535    10639.363
      32.062      331.400     3334.551    10639.363
      32.563      385.100     3343.059    10639.363
      33.064      391.200     3242.359    10491.148
      33.565      131.800     1606.270     8862.867
      34.066       99.800     1582.777     8847.215
      34.566      237.800     1734.750    10639.363
      35.067      367.300     1915.113    10639.363
      35.568      371.300     2075.473    10639.363
      36.069      385.300     2234.801    10639.363
      36.570      335.300     2344.371    10639.363
      37.071      313.400     2433.027    10639.363
      37.572      329.400     2488.191    10639.363
      38.073      383.300     2661.184    10639.363
      38.574      377.200     2839.848    10639.363
      39.075      376.900     3027.793    10639.363
      39.576      333.400     3115.191    10639.363
      40.077      325.200     3328.145    10639.363
      40.579      379.000     3342.582    10639.363
      41.080      385.200     3242.055    10491.148
      41.581      201.600     1597.500     8862.867
      42.082       99.800     1613.742     8862.867
      42.583      111.700     1614.727    10639.363
      43.084      377.500     1847.238    10639.363
      43.584      369.300     2024.098    10639.363
      44.085      383.300     2220.551    10639.363
      44.586      347.400     2369.750    10639.363
      45.087      335.300     2432.898    10639.363
      45.588      355.300     2553.297    10639.363
      46.089      367.300     2690.453    10639.363
      46.590      385.400     2851.844    10639.363
      47.091      375.400     3034.633    10639.363
      47.592      337.300     3144.203    10639.363
      48.093      325.100     3333.691    10639.363
      48.594      383.300     3342.973    10639.363
      49.095      393.200     3242.340    10491.148
      49.596      235.600     1592.844     8862.867
      50.097       99.800     1613.984     8862.867
      50.598      101.800     1582.758     8847.215
      51.099      301.500     1773.219    10639.363
      51.600      359.300     1944.848    10639.363
      52.101      381.200     2135.113    10639.363
      52.602      365.200     2313.766    10639.363
      53.103      323.300     2396.004    10639.363
      53.604      323.300     2464.578    10639.363
      54.105      363.300     2602.250    10639.363
      54.606      377.200     2805.148    10639.363
      55.107      379.200     2990.516    10639.363
      55.608      333.300     3115.297    10639.363
      56.109      315.400     3173.305    10639.363
      56.610      351.300     3342.430    10639.363
      57.111      385.200     3342.945    10639.363
      57.612      325.200     1528.840     8777.719
      58.113       14.000     1528.840     8777.719
      58.614        0.000     1528.840     8777.719
      59.115        0.000     1528.840     8777.719
      59.616        2.000     1528.840     8777.719
      60.116        2.000     1528.840     8777.719
      60.617        0.000     1528.840     8777.719
