# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000      771.762     1194.828
       0.509        3.000      771.762     1194.828
       1.029       15.100      771.902     1194.828
       1.533       15.600      771.902     1194.828
       2.043        0.000      771.902     1194.828
       2.556       36.400      681.230     1196.891
       3.072      124.200      865.043     1319.359
       3.585      103.200      886.199     1319.359
       4.096      181.700      969.828     3113.508
       4.603      384.400     1224.727     3113.445
       5.108      390.600     1485.551     3113.375
       5.634      382.500     1676.848     3113.375
       6.142      357.300     1786.410     3113.375
       6.648      381.200     2053.500     3113.375
       7.154      371.900     2294.766     3113.375
       7.661      324.000     2441.676     3113.375
       8.167      343.800     2632.234     3113.375
       8.673      382.300     2554.711     2996.234
       9.183      284.400      925.797     2924.320
       9.698       99.900      892.559     1325.652
      10.212      100.100      864.254     1360.020
      10.719      353.100     1140.984     3118.844
      11.225      381.500     1378.492     3118.844
      11.730      365.600     1634.121     3118.844
      12.237      357.300     1766.785     3118.844
      12.742      375.000     1947.961     3118.844
      13.247      368.800     2203.645     3118.844
      13.753      367.100     2390.441     3118.844
      14.260      331.200     2636.430     3118.844
      14.767      372.500     2645.785     3118.844
      15.275      375.000     2396.230     2929.789
      15.782       99.900      889.070     1325.652
      16.293      100.000      849.023     1309.973
      16.801      294.300     1092.156     3118.844
      17.307      384.400     1322.617     3118.844
      17.812      400.000     1592.703     3118.844
      18.318      339.100     1709.852     3118.844
      18.824      381.200     1879.660     3118.844
      19.330      391.400     2130.879     3118.844
      19.836      375.000     2356.820     3118.844
      20.341      362.500     2476.004     3118.844
      20.847      348.200     2645.473     3118.844
      21.354      381.200     2544.941     2975.805
      21.863      190.800      874.590     1325.652
      22.376      100.000      840.152     1309.973
      22.888      194.200      993.875     3118.844
      23.396      372.500     1226.922     3118.844
      23.907      390.600     1438.609     3118.844
      24.413      384.400     1647.273     3118.844
      24.919      368.800     1767.203     3118.844
      25.425      367.100     1964.133     3118.844
      25.931      378.100     2225.555     3118.844
      26.436      375.000     2417.926     3118.844
      26.943      324.000     2636.449     3118.844
      27.450      393.800     2645.805     3118.844
      27.966      379.200     2544.961     2975.805
      28.475      109.000      881.109     1325.742
      28.988       99.900      893.391     1336.676
      29.496      250.000     1046.383     3118.934
      30.003      373.200     1243.859     3118.934
      30.510      396.900     1443.801     3118.934
      31.016      372.500     1644.320     3118.934
      31.523      371.900     1735.914     3118.934
      32.029      368.800     1876.250     3118.934
      32.535      387.600     2063.125     3118.996
      33.041      387.500     2286.312     3118.996
      33.548      351.900     2418.062     3118.996
      34.056      306.200     2606.078     3118.996
      34.563      381.500     2645.629     3118.996
      35.071      371.900     2545.098     2975.961
      35.580      218.400      877.066     1331.273
      36.090      100.000      898.172     1331.273
      36.602      145.300      954.695     3124.461
      37.109      381.200     1197.016     3124.461
      37.615      375.500     1400.566     3124.461
      38.125      334.400     1572.016     3124.461
      38.633      345.900     1704.625     3124.461
      39.140      356.200     1786.160     3124.461
      39.646      396.700     1989.797     3124.461
      40.151      393.800     2182.516     3124.461
      40.657      384.600     2369.727     3124.461
      41.183      351.900     2481.617     3124.461
      41.689      357.300     2651.078     3124.461
      42.196      371.900     2550.555     2981.426
      42.704      273.100      780.273     1202.223
      43.217      100.000      898.172     1331.270
      43.730       99.900      908.441     1365.637
      44.237      372.500     1170.379     3124.461
      44.743      384.400     1384.020     3124.461
      45.269      403.100     1575.449     3124.461
      45.775      346.900     1704.625     3124.461
      46.282      372.500     1802.406     3124.461
      46.787      384.400     2015.750     3124.461
      47.292      356.200     2225.516     3124.461
      47.798      373.200     2396.055     3124.461
      48.304      350.000     2481.617     3124.461
      48.811      342.200     2651.078     3124.461
      49.317      381.200     2550.555     2981.426
      49.823      293.800      774.922     1196.754
      50.341       57.600      784.207     1205.816
      50.848        0.000      784.207     1205.816
      51.358        0.000      784.207     1205.816
      51.860        0.000      751.961     1172.922
      52.368        0.000      751.961     1172.922
      52.871        0.000      751.961     1172.922
      53.373        0.000      751.961     1172.922
      53.876        0.000      751.961     1172.922
      54.402        0.000      751.961     1172.922
      54.906        0.000      751.961     1172.922
      55.408        0.000      751.961     1172.922
      55.925        0.000      751.961     1172.922
      56.432        0.000      751.961     1172.922
      56.941        0.000      752.180     1173.168
      57.457        3.000      752.180     1173.168
      57.963        0.000      752.180     1173.168
      58.465        0.000      752.180     1173.168
      58.972        0.000      752.180     1173.168
      59.477        0.000      752.180     1173.168
      59.982        0.000      752.180     1173.168
      60.488        0.000      752.180     1173.168
      60.989        0.000      752.180     1173.168
      61.494        0.000      752.188     1174.102
      62.000        0.000      752.188     1174.102
      62.506        0.000      752.188     1174.102
      63.022        3.000      752.188     1174.102
      63.525        0.000      752.188     1174.102
      64.029        3.100      752.188     1174.102
      64.532        0.000      752.188     1174.102
      65.040        0.000      752.188     1174.102
      65.546        0.000      752.188     1174.102
      66.052        0.000      752.188     1174.102
      66.557        0.000      752.188     1174.102
      67.078        0.000      752.188     1174.102
      67.582        0.000      752.188     1174.102
